	Feature ID	Taxon	Confidence
7	8f32800b2aaddf64b12980a1b10aaa77	d__Archaea; p__Thermoplasmatota; c__Thermoplasmata; o__Marine_Group_II; f__Marine_Group_II; g__Marine_Group_II	0.999999400071987
