	Feature ID	Taxon	Confidence
7	ed7ee6c55d334d5c837cd56b583ade1b	d__Archaea; p__Thermoplasmatota; c__Thermoplasmata; o__Marine_Group_II; f__Marine_Group_II; g__Marine_Group_II	0.9999997428958516
