	Feature ID	Taxon	Confidence
7	8c3132679e13c446eda686d52d948399	d__Archaea; p__Thermoplasmatota; c__Thermoplasmata; o__Marine_Group_II; f__Marine_Group_II; g__Marine_Group_II	0.9999997871216963
