	feature_id	feature_frequency	sample-id	run-number	community	composition
5640	e7e4bfdc8dfad206c1f1638a29b2f703	103.0	R46-16S18S-1	46	Mixed	16S18S
5641	73748067baf6a8d8dfd693497d93c01f	93.0	R46-16S18S-1	46	Mixed	16S18S
5642	843d32e6b6c1caf98f73a506a167e307	55.0	R46-16S18S-1	46	Mixed	16S18S
5643	339277019fe12bc3cac9b8895e27d5cc	78.0	R46-16S18S-1	46	Mixed	16S18S
5644	cc1e9cc7b5d5c955b025d6e85c5bab2d	64.0	R46-16S18S-1	46	Mixed	16S18S
5645	06ad8aee2710d4b77d4121a90e32bfb7	51.0	R46-16S18S-1	46	Mixed	16S18S
5646	a2c45679733004eb45e94334e3d5094f	22.0	R46-16S18S-1	46	Mixed	16S18S
5647	3216b39d4af1de8cb3faee0adae93a2b	0.0	R46-16S18S-1	46	Mixed	16S18S
5648	68d467300af088fe2a73cfba84639ea8	0.0	R46-16S18S-1	46	Mixed	16S18S
5649	a404bf4d32831f2133794e5fe5d0a73e	0.0	R46-16S18S-1	46	Mixed	16S18S
5650	6b650dfb1cc8704adb915cee15c76d60	17.0	R46-16S18S-1	46	Mixed	16S18S
5651	401a67858704d406087efd35334e84e1	0.0	R46-16S18S-1	46	Mixed	16S18S
5652	76dfe03cf1770d4ae5c703515096f2e9	0.0	R46-16S18S-1	46	Mixed	16S18S
5653	77ad962abeadf0133594754f4c7ce61a	0.0	R46-16S18S-1	46	Mixed	16S18S
5654	61500f4544a07d64c6d53550edfd4af0	3.0	R46-16S18S-1	46	Mixed	16S18S
5655	137ba928ef1dd5123bc75beae9815150	0.0	R46-16S18S-1	46	Mixed	16S18S
5656	f3867ccb9f5b0fc240dc553918bc18fd	0.0	R46-16S18S-1	46	Mixed	16S18S
5657	313e542123aa0b377623c5919874e4e3	0.0	R46-16S18S-1	46	Mixed	16S18S
5658	d63f385ba1c44d4c2717d8b7e829499c	0.0	R46-16S18S-1	46	Mixed	16S18S
5659	863728e1cec6befd5ba02d15baef4c36	6734.0	R46-16S18S-1	46	Mixed	16S18S
5660	2970af3e30642198ba1dfa1f304f310b	3101.0	R46-16S18S-1	46	Mixed	16S18S
5661	bdf18e8980906003f3978e5ee578c9ea	2347.0	R46-16S18S-1	46	Mixed	16S18S
5662	9c0fe787b120b62b93c3cb46d844d9fa	489.0	R46-16S18S-1	46	Mixed	16S18S
5663	20a0d2f150b3312772f5c00e54fd7baf	447.0	R46-16S18S-1	46	Mixed	16S18S
5664	0b7809b1b04598cfc5bbf6264159dde9	233.0	R46-16S18S-1	46	Mixed	16S18S
5665	86cd70d2450e3f44f4a7c543f53008ee	970.0	R46-16S18S-1	46	Mixed	16S18S
5666	32debaa2edfdd6b9fcefff9d65ff740f	232.0	R46-16S18S-1	46	Mixed	16S18S
5667	167b5b3eeed0f9b502f7f1f245d5116c	198.0	R46-16S18S-1	46	Mixed	16S18S
5668	b8b0859fd6afcfc39c1a7e6a50415ca3	361.0	R46-16S18S-1	46	Mixed	16S18S
5669	beb8cb17f8152e488b6bc95bfcdb484f	1297.0	R46-16S18S-1	46	Mixed	16S18S
5670	f4ad315ec51d8bee23cb39f39bc8b019	436.0	R46-16S18S-1	46	Mixed	16S18S
5671	0b1c2b9ed02095f223b442c9bdd35006	318.0	R46-16S18S-1	46	Mixed	16S18S
5672	ddeb7a85942593ec57e0cd5f3e06701e	133.0	R46-16S18S-1	46	Mixed	16S18S
5673	c97ab403dfec27de969d1b6debc9e4fb	219.0	R46-16S18S-1	46	Mixed	16S18S
5674	b079d9bfa3d84b0bdc2c1398d247150e	206.0	R46-16S18S-1	46	Mixed	16S18S
5675	af221dfa5b6c65292b9eaacdbeae6b0e	158.0	R46-16S18S-1	46	Mixed	16S18S
5676	934545da41a2aaae09253aec77b18cbd	138.0	R46-16S18S-1	46	Mixed	16S18S
5677	e7e4bfdc8dfad206c1f1638a29b2f703	142.0	R46-16S18S-1	46	Mixed	16S18S
5678	73748067baf6a8d8dfd693497d93c01f	84.0	R46-16S18S-1	46	Mixed	16S18S
5679	339277019fe12bc3cac9b8895e27d5cc	89.0	R46-16S18S-1	46	Mixed	16S18S
5680	843d32e6b6c1caf98f73a506a167e307	50.0	R46-16S18S-1	46	Mixed	16S18S
5681	06ad8aee2710d4b77d4121a90e32bfb7	69.0	R46-16S18S-1	46	Mixed	16S18S
5682	cc1e9cc7b5d5c955b025d6e85c5bab2d	48.0	R46-16S18S-1	46	Mixed	16S18S
5683	ec5ff00448c0b5c5f9dae54dd5cb8dd8	0.0	R46-16S18S-1	46	Mixed	16S18S
5684	0cd7ee0f8d5d3e8b81078a66eca91b24	0.0	R46-16S18S-1	46	Mixed	16S18S
5685	a2c45679733004eb45e94334e3d5094f	29.0	R46-16S18S-1	46	Mixed	16S18S
5686	f60d0b0cd160d0b71a4798f58f2a324f	0.0	R46-16S18S-1	46	Mixed	16S18S
5687	a6bc75f9607ddac95212a5bb6b1e11c8	0.0	R46-16S18S-1	46	Mixed	16S18S
5688	e472c638d83a49f8b859f18d13a3abc6	0.0	R46-16S18S-1	46	Mixed	16S18S
5689	fe38183a962f251c72c02bb8f4b02f54	0.0	R46-16S18S-1	46	Mixed	16S18S
5690	843a90bddd04dd1e79ea7470a86df05b	0.0	R46-16S18S-1	46	Mixed	16S18S
5691	f4711ce6a698f8351479e2ceab1aebfa	0.0	R46-16S18S-1	46	Mixed	16S18S
5692	63aaa2d5535ff8ce4cbe7f01dfe0fa78	0.0	R46-16S18S-1	46	Mixed	16S18S
5693	8f0d50176158051a461a26536aa9d37c	0.0	R46-16S18S-1	46	Mixed	16S18S
5694	86df8beb35b5eb4fda200c19b03ed058	0.0	R46-16S18S-1	46	Mixed	16S18S
5695	7c2d257da03a7d443df0e405c1172c49	0.0	R46-16S18S-1	46	Mixed	16S18S
5696	9500b773e54b07b2f96febe7496558fe	0.0	R46-16S18S-1	46	Mixed	16S18S
5697	588253f8c914de60cbb9577946854a39	0.0	R46-16S18S-1	46	Mixed	16S18S
5698	a14ea0a26ee3443a9bc21c02e6806b07	0.0	R46-16S18S-1	46	Mixed	16S18S
5699	e6ff13613bafcb60d9da72eb05425ef3	0.0	R46-16S18S-1	46	Mixed	16S18S
5700	c497da3b39f30aceede6bec3b03cd100	0.0	R46-16S18S-1	46	Mixed	16S18S
5701	86440f2600e40a23725d58e958687843	4.0	R46-16S18S-1	46	Mixed	16S18S
5702	9a0ca8c336d686a9ac9e2bc4d900a91a	0.0	R46-16S18S-1	46	Mixed	16S18S
5703	e94c43a6a4852fa204461351fbaaa24a	0.0	R46-16S18S-1	46	Mixed	16S18S
5704	e3c9b670c6a67f46e92cd4c65d8e7089	0.0	R46-16S18S-1	46	Mixed	16S18S
5705	f584ab1f4a468114a0be8b5e0c76cd6c	0.0	R46-16S18S-1	46	Mixed	16S18S
5706	2997f1920aefbb91632b549f2538b73b	0.0	R46-16S18S-1	46	Mixed	16S18S
5707	3468430277ce2317dec6f413dcfaa03e	0.0	R46-16S18S-1	46	Mixed	16S18S
5708	115a9253c58c6e91cc27653ad997f6b8	0.0	R46-16S18S-1	46	Mixed	16S18S
5709	af37e29112a369f18759f2620569cf7c	0.0	R46-16S18S-1	46	Mixed	16S18S
5710	2981aa9f69bc423dc502b2e178dc7904	0.0	R46-16S18S-1	46	Mixed	16S18S
5711	4ff2b669bf812bb98bcad62815df80a2	0.0	R46-16S18S-1	46	Mixed	16S18S
5712	6b9dd64d080d53d989a8407d9806429e	0.0	R46-16S18S-1	46	Mixed	16S18S
5713	e6ddd1f6ce622c5526a14bc5cdc0a5fd	0.0	R46-16S18S-1	46	Mixed	16S18S
5714	52941d0608e7deac737a1153fc1a5698	0.0	R46-16S18S-1	46	Mixed	16S18S
5715	f0db96723c7dc5b773c7941e67641dc9	0.0	R46-16S18S-1	46	Mixed	16S18S
5716	aa65c31cfff8e3dc862483cbe580f79a	0.0	R46-16S18S-1	46	Mixed	16S18S
5717	c67c8261d0657b329c0ca9eecb2330bc	0.0	R46-16S18S-1	46	Mixed	16S18S
5718	2d443dbed88a58dfe012c0c75c9d44e2	0.0	R46-16S18S-1	46	Mixed	16S18S
5719	2ef59de04e1254ac6bcb27f6f489fd04	0.0	R46-16S18S-1	46	Mixed	16S18S
5720	5bbd45c92ce1cc76b7f1546ed058e6a4	0.0	R46-16S18S-1	46	Mixed	16S18S
5721	9a79697ceaeecae6afe506f8ff5ea24a	0.0	R46-16S18S-1	46	Mixed	16S18S
5722	6fd13e61da20931377e631a18df9a761	0.0	R46-16S18S-1	46	Mixed	16S18S
5723	3b9848bcf6e8ea84a7d5ba080be7fefe	0.0	R46-16S18S-1	46	Mixed	16S18S
5724	a8651618911e5bb5d1066e5abca8f322	0.0	R46-16S18S-1	46	Mixed	16S18S
5725	b11ce98fb11c5e4d4399b5c07512a88f	0.0	R46-16S18S-1	46	Mixed	16S18S
5726	ae73b77f8bde15b64fcd13a24d70f3bd	0.0	R46-16S18S-1	46	Mixed	16S18S
5727	0f2551eb7c43e82c8bd59d9e51a5aadf	0.0	R46-16S18S-1	46	Mixed	16S18S
5728	61e5d839022c58eba906a33101d2f924	0.0	R46-16S18S-1	46	Mixed	16S18S
5729	4e446a437f4b70fae13651fd0593ca2e	0.0	R46-16S18S-1	46	Mixed	16S18S
5730	75806b3b6f7236b36a35cd1d98b83f8c	0.0	R46-16S18S-1	46	Mixed	16S18S
5731	31f18280654c3b734dc52067fad44df7	0.0	R46-16S18S-1	46	Mixed	16S18S
5732	07593ecdf1fba9b480acb31e6af0f89f	0.0	R46-16S18S-1	46	Mixed	16S18S
5733	7ad0875409ba5a4ab47602b358817d72	0.0	R46-16S18S-1	46	Mixed	16S18S
5734	11254cea51c1389ddabe05661e40c231	0.0	R46-16S18S-1	46	Mixed	16S18S
5735	3a8a7409bdc33da14a01ec3e3313b9a7	0.0	R46-16S18S-1	46	Mixed	16S18S
5736	11df1c25a490a4a7bf5fc749aecf73ac	0.0	R46-16S18S-1	46	Mixed	16S18S
5737	903a981d6895ff6e843870162f395538	0.0	R46-16S18S-1	46	Mixed	16S18S
5738	5f65d87ad5d03ee9410c2cde5f4e47f5	0.0	R46-16S18S-1	46	Mixed	16S18S
5739	ebde3e9fd49fb3eec9c9005732564dd1	0.0	R46-16S18S-1	46	Mixed	16S18S
5740	ab191d4141798145d2260142579623eb	0.0	R46-16S18S-1	46	Mixed	16S18S
5741	ed7ee6c55d334d5c837cd56b583ade1b	0.0	R46-16S18S-1	46	Mixed	16S18S
5742	863728e1cec6befd5ba02d15baef4c36	7426.0	R46-16S18S-1	46	Mixed	16S18S
5743	2970af3e30642198ba1dfa1f304f310b	4069.0	R46-16S18S-1	46	Mixed	16S18S
5744	bdf18e8980906003f3978e5ee578c9ea	2859.0	R46-16S18S-1	46	Mixed	16S18S
5745	9c0fe787b120b62b93c3cb46d844d9fa	608.0	R46-16S18S-1	46	Mixed	16S18S
5746	20a0d2f150b3312772f5c00e54fd7baf	487.0	R46-16S18S-1	46	Mixed	16S18S
5747	0b7809b1b04598cfc5bbf6264159dde9	408.0	R46-16S18S-1	46	Mixed	16S18S
5748	86cd70d2450e3f44f4a7c543f53008ee	1289.0	R46-16S18S-1	46	Mixed	16S18S
5749	32debaa2edfdd6b9fcefff9d65ff740f	304.0	R46-16S18S-1	46	Mixed	16S18S
5750	167b5b3eeed0f9b502f7f1f245d5116c	226.0	R46-16S18S-1	46	Mixed	16S18S
5751	b8b0859fd6afcfc39c1a7e6a50415ca3	427.0	R46-16S18S-1	46	Mixed	16S18S
5752	beb8cb17f8152e488b6bc95bfcdb484f	1682.0	R46-16S18S-1	46	Mixed	16S18S
5753	f4ad315ec51d8bee23cb39f39bc8b019	512.0	R46-16S18S-1	46	Mixed	16S18S
5754	0b1c2b9ed02095f223b442c9bdd35006	408.0	R46-16S18S-1	46	Mixed	16S18S
5755	ddeb7a85942593ec57e0cd5f3e06701e	230.0	R46-16S18S-1	46	Mixed	16S18S
5756	c97ab403dfec27de969d1b6debc9e4fb	278.0	R46-16S18S-1	46	Mixed	16S18S
5757	b079d9bfa3d84b0bdc2c1398d247150e	220.0	R46-16S18S-1	46	Mixed	16S18S
5758	934545da41a2aaae09253aec77b18cbd	188.0	R46-16S18S-1	46	Mixed	16S18S
5759	af221dfa5b6c65292b9eaacdbeae6b0e	197.0	R46-16S18S-1	46	Mixed	16S18S
5760	e7e4bfdc8dfad206c1f1638a29b2f703	163.0	R46-16S18S-1	46	Mixed	16S18S
5761	73748067baf6a8d8dfd693497d93c01f	117.0	R46-16S18S-1	46	Mixed	16S18S
5762	339277019fe12bc3cac9b8895e27d5cc	104.0	R46-16S18S-1	46	Mixed	16S18S
5763	843d32e6b6c1caf98f73a506a167e307	58.0	R46-16S18S-1	46	Mixed	16S18S
5764	06ad8aee2710d4b77d4121a90e32bfb7	78.0	R46-16S18S-1	46	Mixed	16S18S
5765	cc1e9cc7b5d5c955b025d6e85c5bab2d	59.0	R46-16S18S-1	46	Mixed	16S18S
5766	a2c45679733004eb45e94334e3d5094f	34.0	R46-16S18S-1	46	Mixed	16S18S
5767	3216b39d4af1de8cb3faee0adae93a2b	19.0	R46-16S18S-1	46	Mixed	16S18S
5768	86440f2600e40a23725d58e958687843	5.0	R46-16S18S-1	46	Mixed	16S18S
5769	e5bef6d7a65c9a889f20b3b9f3ba62fb	0.0	R46-16S18S-1	46	Mixed	16S18S
5770	5ee4a4a718b7ac52a83f8a1ba452499e	0.0	R46-16S18S-1	46	Mixed	16S18S
5771	170f9d2be981e6d128907a471f5a8f95	0.0	R46-16S18S-1	46	Mixed	16S18S
5772	19ac89abe4366583cea3766bbd48185f	0.0	R46-16S18S-1	46	Mixed	16S18S
5773	490546ca305bfb2017e21c44fa56d2f5	0.0	R46-16S18S-1	46	Mixed	16S18S
5774	69bfc840c6207d6670e7aa72b240c3fe	0.0	R46-16S18S-1	46	Mixed	16S18S
5775	744321cb23193b693d85f7e8e0fd6b90	0.0	R46-16S18S-1	46	Mixed	16S18S
5776	863728e1cec6befd5ba02d15baef4c36	0.0	R46-16S18S-1	46	Mixed	16S18S
5777	b8b0859fd6afcfc39c1a7e6a50415ca3	0.0	R46-16S18S-1	46	Mixed	16S18S
5778	bdf18e8980906003f3978e5ee578c9ea	0.0	R46-16S18S-1	46	Mixed	16S18S
5779	b079d9bfa3d84b0bdc2c1398d247150e	0.0	R46-16S18S-1	46	Mixed	16S18S
5780	863728e1cec6befd5ba02d15baef4c36	6012.0	R46-16S18S-1	46	Mixed	16S18S
5781	2970af3e30642198ba1dfa1f304f310b	2217.0	R46-16S18S-1	46	Mixed	16S18S
5782	20a0d2f150b3312772f5c00e54fd7baf	398.0	R46-16S18S-1	46	Mixed	16S18S
5783	86cd70d2450e3f44f4a7c543f53008ee	927.0	R46-16S18S-1	46	Mixed	16S18S
5784	bdf18e8980906003f3978e5ee578c9ea	1398.0	R46-16S18S-1	46	Mixed	16S18S
5785	9c0fe787b120b62b93c3cb46d844d9fa	392.0	R46-16S18S-1	46	Mixed	16S18S
5786	32debaa2edfdd6b9fcefff9d65ff740f	279.0	R46-16S18S-1	46	Mixed	16S18S
5787	f4ad315ec51d8bee23cb39f39bc8b019	461.0	R46-16S18S-1	46	Mixed	16S18S
5788	b8b0859fd6afcfc39c1a7e6a50415ca3	308.0	R46-16S18S-1	46	Mixed	16S18S
5789	0b7809b1b04598cfc5bbf6264159dde9	215.0	R46-16S18S-1	46	Mixed	16S18S
5790	beb8cb17f8152e488b6bc95bfcdb484f	900.0	R46-16S18S-1	46	Mixed	16S18S
5791	0b1c2b9ed02095f223b442c9bdd35006	359.0	R46-16S18S-1	46	Mixed	16S18S
5792	ddeb7a85942593ec57e0cd5f3e06701e	244.0	R46-16S18S-1	46	Mixed	16S18S
5793	b079d9bfa3d84b0bdc2c1398d247150e	166.0	R46-16S18S-1	46	Mixed	16S18S
5794	af221dfa5b6c65292b9eaacdbeae6b0e	161.0	R46-16S18S-1	46	Mixed	16S18S
5795	c97ab403dfec27de969d1b6debc9e4fb	145.0	R46-16S18S-1	46	Mixed	16S18S
5796	934545da41a2aaae09253aec77b18cbd	157.0	R46-16S18S-1	46	Mixed	16S18S
5797	e7e4bfdc8dfad206c1f1638a29b2f703	111.0	R46-16S18S-1	46	Mixed	16S18S
5798	73748067baf6a8d8dfd693497d93c01f	96.0	R46-16S18S-1	46	Mixed	16S18S
5799	339277019fe12bc3cac9b8895e27d5cc	85.0	R46-16S18S-1	46	Mixed	16S18S
5800	06ad8aee2710d4b77d4121a90e32bfb7	54.0	R46-16S18S-1	46	Mixed	16S18S
5801	a2c45679733004eb45e94334e3d5094f	26.0	R46-16S18S-1	46	Mixed	16S18S
5802	6b650dfb1cc8704adb915cee15c76d60	16.0	R46-16S18S-1	46	Mixed	16S18S
5803	863728e1cec6befd5ba02d15baef4c36	7606.0	R46-16S18S-1	46	Mixed	16S18S
5804	2970af3e30642198ba1dfa1f304f310b	4245.0	R46-16S18S-1	46	Mixed	16S18S
5805	bdf18e8980906003f3978e5ee578c9ea	2773.0	R46-16S18S-1	46	Mixed	16S18S
5806	9c0fe787b120b62b93c3cb46d844d9fa	636.0	R46-16S18S-1	46	Mixed	16S18S
5807	20a0d2f150b3312772f5c00e54fd7baf	508.0	R46-16S18S-1	46	Mixed	16S18S
5808	86cd70d2450e3f44f4a7c543f53008ee	1378.0	R46-16S18S-1	46	Mixed	16S18S
5809	0b7809b1b04598cfc5bbf6264159dde9	480.0	R46-16S18S-1	46	Mixed	16S18S
5810	32debaa2edfdd6b9fcefff9d65ff740f	333.0	R46-16S18S-1	46	Mixed	16S18S
5811	167b5b3eeed0f9b502f7f1f245d5116c	243.0	R46-16S18S-1	46	Mixed	16S18S
5812	b8b0859fd6afcfc39c1a7e6a50415ca3	438.0	R46-16S18S-1	46	Mixed	16S18S
5813	f4ad315ec51d8bee23cb39f39bc8b019	542.0	R46-16S18S-1	46	Mixed	16S18S
5814	beb8cb17f8152e488b6bc95bfcdb484f	1725.0	R46-16S18S-1	46	Mixed	16S18S
5815	0b1c2b9ed02095f223b442c9bdd35006	445.0	R46-16S18S-1	46	Mixed	16S18S
5816	ddeb7a85942593ec57e0cd5f3e06701e	279.0	R46-16S18S-1	46	Mixed	16S18S
5817	c97ab403dfec27de969d1b6debc9e4fb	284.0	R46-16S18S-1	46	Mixed	16S18S
5818	b079d9bfa3d84b0bdc2c1398d247150e	227.0	R46-16S18S-1	46	Mixed	16S18S
5819	af221dfa5b6c65292b9eaacdbeae6b0e	205.0	R46-16S18S-1	46	Mixed	16S18S
5820	934545da41a2aaae09253aec77b18cbd	202.0	R46-16S18S-1	46	Mixed	16S18S
5821	73748067baf6a8d8dfd693497d93c01f	136.0	R46-16S18S-1	46	Mixed	16S18S
5822	339277019fe12bc3cac9b8895e27d5cc	108.0	R46-16S18S-1	46	Mixed	16S18S
5823	843d32e6b6c1caf98f73a506a167e307	70.0	R46-16S18S-1	46	Mixed	16S18S
5824	06ad8aee2710d4b77d4121a90e32bfb7	79.0	R46-16S18S-1	46	Mixed	16S18S
5825	cc1e9cc7b5d5c955b025d6e85c5bab2d	66.0	R46-16S18S-1	46	Mixed	16S18S
5826	3216b39d4af1de8cb3faee0adae93a2b	22.0	R46-16S18S-1	46	Mixed	16S18S
5827	27ca2b8f287c3a7e4d864cc870cf67b7	0.0	R46-16S18S-1	46	Mixed	16S18S
5828	863728e1cec6befd5ba02d15baef4c36	225.0	R46-16S18S-1	46	Mixed	16S18S
5829	20a0d2f150b3312772f5c00e54fd7baf	0.0	R46-16S18S-1	46	Mixed	16S18S
5830	2970af3e30642198ba1dfa1f304f310b	10.0	R46-16S18S-1	46	Mixed	16S18S
5831	bdf18e8980906003f3978e5ee578c9ea	14.0	R46-16S18S-1	46	Mixed	16S18S
5832	f4ad315ec51d8bee23cb39f39bc8b019	0.0	R46-16S18S-1	46	Mixed	16S18S
5833	167b5b3eeed0f9b502f7f1f245d5116c	0.0	R46-16S18S-1	46	Mixed	16S18S
5834	b079d9bfa3d84b0bdc2c1398d247150e	4.0	R46-16S18S-1	46	Mixed	16S18S
5835	06ad8aee2710d4b77d4121a90e32bfb7	0.0	R46-16S18S-1	46	Mixed	16S18S
5836	bfecc653b69f29a3370e1ea7c4f70092	0.0	R46-16S18S-1	46	Mixed	16S18S
5837	32debaa2edfdd6b9fcefff9d65ff740f	0.0	R46-16S18S-1	46	Mixed	16S18S
5838	86cd70d2450e3f44f4a7c543f53008ee	0.0	R46-16S18S-1	46	Mixed	16S18S
5839	9c0fe787b120b62b93c3cb46d844d9fa	0.0	R46-16S18S-1	46	Mixed	16S18S
5840	0b1c2b9ed02095f223b442c9bdd35006	0.0	R46-16S18S-1	46	Mixed	16S18S
5841	863728e1cec6befd5ba02d15baef4c36	6215.0	R46-16S18S-1	46	Mixed	16S18S
5842	2970af3e30642198ba1dfa1f304f310b	2248.0	R46-16S18S-1	46	Mixed	16S18S
5843	20a0d2f150b3312772f5c00e54fd7baf	416.0	R46-16S18S-1	46	Mixed	16S18S
5844	32debaa2edfdd6b9fcefff9d65ff740f	298.0	R46-16S18S-1	46	Mixed	16S18S
5845	86cd70d2450e3f44f4a7c543f53008ee	960.0	R46-16S18S-1	46	Mixed	16S18S
5846	9c0fe787b120b62b93c3cb46d844d9fa	400.0	R46-16S18S-1	46	Mixed	16S18S
5847	bdf18e8980906003f3978e5ee578c9ea	1408.0	R46-16S18S-1	46	Mixed	16S18S
5848	167b5b3eeed0f9b502f7f1f245d5116c	209.0	R46-16S18S-1	46	Mixed	16S18S
5849	f4ad315ec51d8bee23cb39f39bc8b019	494.0	R46-16S18S-1	46	Mixed	16S18S
5850	0b7809b1b04598cfc5bbf6264159dde9	226.0	R46-16S18S-1	46	Mixed	16S18S
5851	b8b0859fd6afcfc39c1a7e6a50415ca3	317.0	R46-16S18S-1	46	Mixed	16S18S
5852	beb8cb17f8152e488b6bc95bfcdb484f	898.0	R46-16S18S-1	46	Mixed	16S18S
5853	0b1c2b9ed02095f223b442c9bdd35006	379.0	R46-16S18S-1	46	Mixed	16S18S
5854	ddeb7a85942593ec57e0cd5f3e06701e	289.0	R46-16S18S-1	46	Mixed	16S18S
5855	b079d9bfa3d84b0bdc2c1398d247150e	172.0	R46-16S18S-1	46	Mixed	16S18S
5856	af221dfa5b6c65292b9eaacdbeae6b0e	169.0	R46-16S18S-1	46	Mixed	16S18S
5857	934545da41a2aaae09253aec77b18cbd	173.0	R46-16S18S-1	46	Mixed	16S18S
5858	e7e4bfdc8dfad206c1f1638a29b2f703	116.0	R46-16S18S-1	46	Mixed	16S18S
5859	73748067baf6a8d8dfd693497d93c01f	104.0	R46-16S18S-1	46	Mixed	16S18S
5860	843d32e6b6c1caf98f73a506a167e307	60.0	R46-16S18S-1	46	Mixed	16S18S
5861	339277019fe12bc3cac9b8895e27d5cc	87.0	R46-16S18S-1	46	Mixed	16S18S
5862	06ad8aee2710d4b77d4121a90e32bfb7	55.0	R46-16S18S-1	46	Mixed	16S18S
5863	3216b39d4af1de8cb3faee0adae93a2b	17.0	R46-16S18S-1	46	Mixed	16S18S
5864	fe7a53debb1bd2da901c38b2573b0e8f	0.0	R46-16S18S-1	46	Mixed	16S18S
5865	404108c5df72cab1a8d97e3e7d04aa32	0.0	R46-16S18S-1	46	Mixed	16S18S
5866	f4ad315ec51d8bee23cb39f39bc8b019	516.0	R46-16S18S-1	46	Mixed	16S18S
5867	0b1c2b9ed02095f223b442c9bdd35006	411.0	R46-16S18S-1	46	Mixed	16S18S
5868	97e5f1c914878790ca60bca8f5ea97ae	0.0	R46-16S18S-1	46	Mixed	16S18S
5869	a86179a4d0702089c6aeae1d1f15e7c9	0.0	R46-16S18S-1	46	Mixed	16S18S
5870	6d31b404ba814f5fae841405ce5a11a2	0.0	R46-16S18S-1	46	Mixed	16S18S
5871	13a7ff9738200ab6e9dc4313f6d3c4f1	0.0	R46-16S18S-1	46	Mixed	16S18S
5872	5f65ee521fe9ae88b8868b4d43fdb631	0.0	R46-16S18S-1	46	Mixed	16S18S
5873	137df3095cdfefbb99e8bf3fcef67779	0.0	R46-16S18S-1	46	Mixed	16S18S
5874	de97868f121754f2ebc90f11639ed774	0.0	R46-16S18S-1	46	Mixed	16S18S
5875	8304c810bbe46931d9ff50d02fe6a503	0.0	R46-16S18S-1	46	Mixed	16S18S
5876	888916f51df6d16fac0c528abd6f2da7	0.0	R46-16S18S-1	46	Mixed	16S18S
5877	cbd00270fccee05821459f5850357236	0.0	R46-16S18S-1	46	Mixed	16S18S
5878	46cbbe6aed5251ff8720821e504da189	0.0	R46-16S18S-1	46	Mixed	16S18S
5879	cb9550b49b21a0c788ad46201f0c4531	0.0	R46-16S18S-1	46	Mixed	16S18S
5880	ce5b0d851ffb10d679973cb3b6e76dee	0.0	R46-16S18S-1	46	Mixed	16S18S
5881	8c9e9b79c5d3c252180a3077a0abb8df	0.0	R46-16S18S-1	46	Mixed	16S18S
5882	b8d600175878976e79ddf791ea1b8018	0.0	R46-16S18S-1	46	Mixed	16S18S
5883	2415ed65247df7c95492dc05be898cb3	0.0	R46-16S18S-1	46	Mixed	16S18S
5884	ef58ff1b1bdad9de60c39dc93ad227b4	0.0	R46-16S18S-1	46	Mixed	16S18S
5885	6c03a8bf85f1e1f8f75268f28ca5775b	0.0	R46-16S18S-1	46	Mixed	16S18S
5886	38000094f1b1749c4ccc4308dcc55cef	0.0	R46-16S18S-1	46	Mixed	16S18S
5887	83723ab3251ca0b2964f89d4e3dc8c39	0.0	R46-16S18S-1	46	Mixed	16S18S
5888	f28d9642b0ae99f466569a8f4cc5b426	0.0	R46-16S18S-1	46	Mixed	16S18S
5889	7a1af4746ebcfef644470986977d3a91	0.0	R46-16S18S-1	46	Mixed	16S18S
5890	4ca1b6dcd72d8a9f0b662d5de80fa7c1	0.0	R46-16S18S-1	46	Mixed	16S18S
5891	d2c1d17df88ec2f458366e4c592bc7b7	0.0	R46-16S18S-1	46	Mixed	16S18S
5892	d04edf402a23b050e1100c9dbe0cd44b	0.0	R46-16S18S-1	46	Mixed	16S18S
5893	5ac35b1f9333caa9218cee8b5148cdc9	0.0	R46-16S18S-1	46	Mixed	16S18S
5894	197127c9ec2478fe2f100008982d5d95	0.0	R46-16S18S-1	46	Mixed	16S18S
5895	716aa942aa589e3d19c3eefe5b71d149	0.0	R46-16S18S-1	46	Mixed	16S18S
5896	5668e7189cde1c7659e1de41de1e3a4c	0.0	R46-16S18S-1	46	Mixed	16S18S
5897	a642ce7ecbbf3e60bf233f50c2d544e1	0.0	R46-16S18S-1	46	Mixed	16S18S
5898	b3e89ce585f9f997b0269b8992d09563	0.0	R46-16S18S-1	46	Mixed	16S18S
5899	d6cbe48436e95411fa22aae5997e7a82	0.0	R46-16S18S-1	46	Mixed	16S18S
5900	918f389d42fb3920697dfee1986325ea	0.0	R46-16S18S-1	46	Mixed	16S18S
5901	b9c307836e75f8b6205451b44eec657f	0.0	R46-16S18S-1	46	Mixed	16S18S
5902	495ea9573848c3d2d400acedb8c94875	0.0	R46-16S18S-1	46	Mixed	16S18S
5903	2b027b9a4c63d54e03ff8b120d46fcda	0.0	R46-16S18S-1	46	Mixed	16S18S
5904	4c54751b3eb24544e8445438818157a2	0.0	R46-16S18S-1	46	Mixed	16S18S
5905	a786ec13cfa2db07f7520a558939588c	0.0	R46-16S18S-1	46	Mixed	16S18S
5906	4905b545bd06fc384ec3c04ca9c2c7a2	0.0	R46-16S18S-1	46	Mixed	16S18S
5907	863728e1cec6befd5ba02d15baef4c36	723.0	R46-16S18S-1	46	Mixed	16S18S
5908	20a0d2f150b3312772f5c00e54fd7baf	45.0	R46-16S18S-1	46	Mixed	16S18S
